Fiscal Year,County,Region,Confirmed Victims,Victims
2013,Karnes,8-San Antonio,Not Confirmed,110
2013,Karnes,8-San Antonio,Confirmed Victim,46
2013,Kendall,8-San Antonio,Not Confirmed,110
2013,Kendall,8-San Antonio,Confirmed Victim,47
2013,Kerr,8-San Antonio,Not Confirmed,372
2013,Kerr,8-San Antonio,Confirmed Victim,150
2013,Kinney,8-San Antonio,Not Confirmed,17
2013,Kinney,8-San Antonio,Confirmed Victim,4
2013,La Salle,8-San Antonio,Not Confirmed,53
2013,La Salle,8-San Antonio,Confirmed Victim,32
2013,Lavaca,8-San Antonio,Not Confirmed,97
2013,Lavaca,8-San Antonio,Confirmed Victim,22
2013,Maverick,8-San Antonio,Not Confirmed,314
2013,Maverick,8-San Antonio,Confirmed Victim,42
2013,Medina,8-San Antonio,Not Confirmed,368
2013,Medina,8-San Antonio,Confirmed Victim,142
2013,Real,8-San Antonio,Not Confirmed,39
2013,Real,8-San Antonio,Confirmed Victim,12
2013,Uvalde,8-San Antonio,Not Confirmed,265
2013,Uvalde,8-San Antonio,Confirmed Victim,72
2013,Val Verde,8-San Antonio,Not Confirmed,333
2013,Val Verde,8-San Antonio,Confirmed Victim,85
2013,Victoria,8-San Antonio,Not Confirmed,899
2013,Victoria,8-San Antonio,Confirmed Victim,335
2013,Wilson,8-San Antonio,Not Confirmed,228
2013,Wilson,8-San Antonio,Confirmed Victim,131
2013,Zavala,8-San Antonio,Not Confirmed,161
2013,Zavala,8-San Antonio,Confirmed Victim,37
2013,Andrews,9-Midland,Not Confirmed,123
2013,Andrews,9-Midland,Confirmed Victim,85
2013,Borden,9-Midland,Not Confirmed,2
2013,Borden,9-Midland,Confirmed Victim,6
2013,Coke,9-Midland,Not Confirmed,43
2013,Coke,9-Midland,Confirmed Victim,8
2013,Concho,9-Midland,Not Confirmed,41
2013,Concho,9-Midland,Confirmed Victim,4
2013,Crane,9-Midland,Not Confirmed,18
2013,Crane,9-Midland,Confirmed Victim,5
2013,Crockett,9-Midland,Not Confirmed,27
2013,Crockett,9-Midland,Confirmed Victim,4
2013,Dawson,9-Midland,Not Confirmed,157
2013,Dawson,9-Midland,Confirmed Victim,84
2013,Ector,9-Midland,Not Confirmed,1451
2013,Ector,9-Midland,Confirmed Victim,662
2013,Gaines,9-Midland,Not Confirmed,78
2013,Gaines,9-Midland,Confirmed Victim,40
2013,Glasscock,9-Midland,Not Confirmed,1
2013,Howard,9-Midland,Not Confirmed,348
2013,Howard,9-Midland,Confirmed Victim,184
2013,Irion,9-Midland,Not Confirmed,5
2013,Irion,9-Midland,Confirmed Victim,1
2013,Kimble,9-Midland,Not Confirmed,48
2013,Kimble,9-Midland,Confirmed Victim,18
2013,Martin,9-Midland,Not Confirmed,26
2013,Martin,9-Midland,Confirmed Victim,6
2013,Mason,9-Midland,Not Confirmed,36
2013,McCulloch,9-Midland,Not Confirmed,132
2013,McCulloch,9-Midland,Confirmed Victim,46
2013,Menard,9-Midland,Not Confirmed,18
2013,Menard,9-Midland,Confirmed Victim,6
2013,Midland,9-Midland,Not Confirmed,998
2013,Midland,9-Midland,Confirmed Victim,335
2013,Pecos,9-Midland,Not Confirmed,105
2013,Pecos,9-Midland,Confirmed Victim,40
2013,Reagan,9-Midland,Not Confirmed,12
2013,Reagan,9-Midland,Confirmed Victim,1
2013,Reeves,9-Midland,Not Confirmed,100
2013,Reeves,9-Midland,Confirmed Victim,31
2013,Schleicher,9-Midland,Not Confirmed,18
2013,Schleicher,9-Midland,Confirmed Victim,9
2013,Sterling,9-Midland,Not Confirmed,18
2013,Sterling,9-Midland,Confirmed Victim,1
2013,Sutton,9-Midland,Not Confirmed,31
2013,Sutton,9-Midland,Confirmed Victim,6
2013,Terrell,9-Midland,Not Confirmed,2
2013,Terrell,9-Midland,Confirmed Victim,2
2013,Tom Green,9-Midland,Not Confirmed,1161
2013,Tom Green,9-Midland,Confirmed Victim,483
2013,Upton,9-Midland,Not Confirmed,21
2013,Upton,9-Midland,Confirmed Victim,17
2013,Ward,9-Midland,Not Confirmed,118
2013,Ward,9-Midland,Confirmed Victim,38
2013,Winkler,9-Midland,Not Confirmed,83
2013,Winkler,9-Midland,Confirmed Victim,15
2013,Brewster,10-El Paso,Not Confirmed,36
2013,Brewster,10-El Paso,Confirmed Victim,21
2013,Culberson,10-El Paso,Not Confirmed,11
2013,Culberson,10-El Paso,Confirmed Victim,3
2013,El Paso,10-El Paso,Not Confirmed,4912
2013,El Paso,10-El Paso,Confirmed Victim,2219
2013,Hudspeth,10-El Paso,Not Confirmed,9
2013,Hudspeth,10-El Paso,Confirmed Victim,4
2013,Jeff Davis,10-El Paso,Not Confirmed,9
2013,Jeff Davis,10-El Paso,Confirmed Victim,6
2013,Presidio,10-El Paso,Not Confirmed,39
2013,Presidio,10-El Paso,Confirmed Victim,6
2013,Aransas,11-Edinburg,Not Confirmed,233
2013,Aransas,11-Edinburg,Confirmed Victim,107
2013,Bee,11-Edinburg,Not Confirmed,316
2013,Bee,11-Edinburg,Confirmed Victim,165
2013,Brooks,11-Edinburg,Not Confirmed,170
2013,Brooks,11-Edinburg,Confirmed Victim,41
2013,Cameron,11-Edinburg,Not Confirmed,3642
2013,Cameron,11-Edinburg,Confirmed Victim,1608
2013,Duval,11-Edinburg,Not Confirmed,132
2013,Duval,11-Edinburg,Confirmed Victim,56
2013,Hidalgo,11-Edinburg,Not Confirmed,7377
2013,Hidalgo,11-Edinburg,Confirmed Victim,3098
2013,Jim Hogg,11-Edinburg,Not Confirmed,68
2013,Jim Hogg,11-Edinburg,Confirmed Victim,31
2013,Jim Wells,11-Edinburg,Not Confirmed,508
2013,Jim Wells,11-Edinburg,Confirmed Victim,162
2013,Kenedy,11-Edinburg,Not Confirmed,5
2013,Kenedy,11-Edinburg,Confirmed Victim,2
2013,Kleberg,11-Edinburg,Not Confirmed,318
2013,Kleberg,11-Edinburg,Confirmed Victim,102
2013,Live Oak,11-Edinburg,Not Confirmed,110
2013,Live Oak,11-Edinburg,Confirmed Victim,56
2013,McMullen,11-Edinburg,Not Confirmed,3
2013,Nueces,11-Edinburg,Not Confirmed,3596
2013,Nueces,11-Edinburg,Confirmed Victim,1004
2013,Refugio,11-Edinburg,Not Confirmed,61
2013,Refugio,11-Edinburg,Confirmed Victim,21
2013,San Patricio,11-Edinburg,Not Confirmed,753
2013,San Patricio,11-Edinburg,Confirmed Victim,322
2013,Starr,11-Edinburg,Not Confirmed,359
2013,Starr,11-Edinburg,Confirmed Victim,168
2013,Webb,11-Edinburg,Not Confirmed,1948
2013,Webb,11-Edinburg,Confirmed Victim,996
2013,Willacy,11-Edinburg,Not Confirmed,241
2013,Willacy,11-Edinburg,Confirmed Victim,138
2013,Zapata,11-Edinburg,Not Confirmed,115
2013,Zapata,11-Edinburg,Confirmed Victim,64
2013,Out of State,Out of State,Not Confirmed,36
2013,Out of State,Out of State,Confirmed Victim,16
2012,Armstrong,1-Lubbock,Not Confirmed,16
2012,Armstrong,1-Lubbock,Confirmed Victim,4
2012,Bailey,1-Lubbock,Not Confirmed,70
2012,Bailey,1-Lubbock,Confirmed Victim,12
2012,Briscoe,1-Lubbock,Not Confirmed,8
2012,Briscoe,1-Lubbock,Confirmed Victim,5
2012,Carson,1-Lubbock,Not Confirmed,47
2012,Carson,1-Lubbock,Confirmed Victim,16
2012,Castro,1-Lubbock,Not Confirmed,84
2012,Castro,1-Lubbock,Confirmed Victim,40
2012,Childress,1-Lubbock,Not Confirmed,64
2012,Childress,1-Lubbock,Confirmed Victim,26
2012,Cochran,1-Lubbock,Not Confirmed,20
2012,Cochran,1-Lubbock,Confirmed Victim,12
2012,Collingsworth,1-Lubbock,Not Confirmed,27
2012,Collingsworth,1-Lubbock,Confirmed Victim,14
2012,Crosby,1-Lubbock,Not Confirmed,101
2012,Crosby,1-Lubbock,Confirmed Victim,29
2012,Dallam,1-Lubbock,Not Confirmed,94
2012,Dallam,1-Lubbock,Confirmed Victim,22
2012,Deaf Smith,1-Lubbock,Not Confirmed,242
2012,Deaf Smith,1-Lubbock,Confirmed Victim,66
2012,Dickens,1-Lubbock,Not Confirmed,22
2012,Dickens,1-Lubbock,Confirmed Victim,9
2012,Donley,1-Lubbock,Not Confirmed,36
2012,Donley,1-Lubbock,Confirmed Victim,21
2012,Floyd,1-Lubbock,Not Confirmed,77
2012,Floyd,1-Lubbock,Confirmed Victim,41
2012,Garza,1-Lubbock,Not Confirmed,57
2012,Garza,1-Lubbock,Confirmed Victim,44
2012,Gray,1-Lubbock,Not Confirmed,297
2012,Gray,1-Lubbock,Confirmed Victim,111
2012,Hale,1-Lubbock,Not Confirmed,350
2012,Hale,1-Lubbock,Confirmed Victim,209
2012,Hall,1-Lubbock,Not Confirmed,48
2012,Hall,1-Lubbock,Confirmed Victim,25
2012,Hansford,1-Lubbock,Not Confirmed,35
2012,Hansford,1-Lubbock,Confirmed Victim,5
2012,Hartley,1-Lubbock,Not Confirmed,10
2012,Hartley,1-Lubbock,Confirmed Victim,3
2012,Hemphill,1-Lubbock,Not Confirmed,19
2012,Hemphill,1-Lubbock,Confirmed Victim,11
2012,Hockley,1-Lubbock,Not Confirmed,195
2012,Hockley,1-Lubbock,Confirmed Victim,132
2012,Hutchinson,1-Lubbock,Not Confirmed,326
2012,Hutchinson,1-Lubbock,Confirmed Victim,69
2012,King,1-Lubbock,Not Confirmed,1
2012,Lamb,1-Lubbock,Not Confirmed,146
2012,Lamb,1-Lubbock,Confirmed Victim,51
2012,Lipscomb,1-Lubbock,Not Confirmed,37
2012,Lipscomb,1-Lubbock,Confirmed Victim,11
2012,Lubbock,1-Lubbock,Not Confirmed,3039
2012,Lubbock,1-Lubbock,Confirmed Victim,1328
2012,Lynn,1-Lubbock,Not Confirmed,49
2012,Lynn,1-Lubbock,Confirmed Victim,17
2012,Moore,1-Lubbock,Not Confirmed,177
2012,Moore,1-Lubbock,Confirmed Victim,93
2012,Motley,1-Lubbock,Not Confirmed,2
2012,Motley,1-Lubbock,Confirmed Victim,6
2012,Ochiltree,1-Lubbock,Not Confirmed,85
2012,Ochiltree,1-Lubbock,Confirmed Victim,32
2012,Oldham,1-Lubbock,Not Confirmed,6
2012,Parmer,1-Lubbock,Not Confirmed,53
2012,Parmer,1-Lubbock,Confirmed Victim,19
2012,Potter,1-Lubbock,Not Confirmed,1956
2012,Potter,1-Lubbock,Confirmed Victim,666
2012,Randall,1-Lubbock,Not Confirmed,969
2012,Randall,1-Lubbock,Confirmed Victim,363
2012,Roberts,1-Lubbock,Confirmed Victim,3
2012,Sherman,1-Lubbock,Not Confirmed,16
2012,Sherman,1-Lubbock,Confirmed Victim,1
2012,Swisher,1-Lubbock,Not Confirmed,78
2012,Swisher,1-Lubbock,Confirmed Victim,34
2012,Terry,1-Lubbock,Not Confirmed,169
2012,Terry,1-Lubbock,Confirmed Victim,73
2012,Wheeler,1-Lubbock,Not Confirmed,50
2012,Wheeler,1-Lubbock,Confirmed Victim,15
2012,Yoakum,1-Lubbock,Not Confirmed,59
2012,Yoakum,1-Lubbock,Confirmed Victim,16
2012,Archer,2-Abilene,Not Confirmed,30
2012,Archer,2-Abilene,Confirmed Victim,13
2012,Baylor,2-Abilene,Not Confirmed,41
2012,Baylor,2-Abilene,Confirmed Victim,11
2012,Brown,2-Abilene,Not Confirmed,401
2012,Brown,2-Abilene,Confirmed Victim,131
2012,Callahan,2-Abilene,Not Confirmed,129
2012,Callahan,2-Abilene,Confirmed Victim,49
2012,Clay,2-Abilene,Not Confirmed,48
2012,Clay,2-Abilene,Confirmed Victim,19
2012,Coleman,2-Abilene,Not Confirmed,86
2012,Coleman,2-Abilene,Confirmed Victim,41
2012,Comanche,2-Abilene,Not Confirmed,95
2012,Comanche,2-Abilene,Confirmed Victim,44
2012,Cottle,2-Abilene,Not Confirmed,22
2012,Cottle,2-Abilene,Confirmed Victim,3
2012,Eastland,2-Abilene,Not Confirmed,184
2012,Eastland,2-Abilene,Confirmed Victim,59
2012,Fisher,2-Abilene,Not Confirmed,21
2012,Fisher,2-Abilene,Confirmed Victim,17
2012,Foard,2-Abilene,Not Confirmed,14
2012,Hardeman,2-Abilene,Not Confirmed,22
2012,Hardeman,2-Abilene,Confirmed Victim,12
2012,Haskell,2-Abilene,Not Confirmed,41
2012,Haskell,2-Abilene,Confirmed Victim,18
2012,Jack,2-Abilene,Not Confirmed,82
2012,Jack,2-Abilene,Confirmed Victim,17
2012,Jones,2-Abilene,Not Confirmed,127
2012,Jones,2-Abilene,Confirmed Victim,36
2012,Kent,2-Abilene,Not Confirmed,4
2012,Kent,2-Abilene,Confirmed Victim,6
2012,Knox,2-Abilene,Not Confirmed,32
2012,Knox,2-Abilene,Confirmed Victim,5
2012,Mitchell,2-Abilene,Not Confirmed,101
2012,Mitchell,2-Abilene,Confirmed Victim,59
2012,Montague,2-Abilene,Not Confirmed,185
2012,Montague,2-Abilene,Confirmed Victim,74
2012,Nolan,2-Abilene,Not Confirmed,188
2012,Nolan,2-Abilene,Confirmed Victim,147
2012,Runnels,2-Abilene,Not Confirmed,74
2012,Runnels,2-Abilene,Confirmed Victim,15
2012,Scurry,2-Abilene,Not Confirmed,191
2012,Scurry,2-Abilene,Confirmed Victim,69
2012,Shackelford,2-Abilene,Not Confirmed,14
2012,Shackelford,2-Abilene,Confirmed Victim,4
2012,Stephens,2-Abilene,Not Confirmed,125
2012,Stephens,2-Abilene,Confirmed Victim,25
2012,Stonewall,2-Abilene,Not Confirmed,8
2012,Stonewall,2-Abilene,Confirmed Victim,4
2012,Taylor,2-Abilene,Not Confirmed,1258
2012,Taylor,2-Abilene,Confirmed Victim,707
2012,Throckmorton,2-Abilene,Not Confirmed,12
2012,Throckmorton,2-Abilene,Confirmed Victim,4
2012,Wichita,2-Abilene,Not Confirmed,1205
2012,Wichita,2-Abilene,Confirmed Victim,541
2012,Wilbarger,2-Abilene,Not Confirmed,133
2012,Wilbarger,2-Abilene,Confirmed Victim,38
2012,Young,2-Abilene,Not Confirmed,228
2012,Young,2-Abilene,Confirmed Victim,44
2012,Collin,3-Arlington,Not Confirmed,3458
2012,Collin,3-Arlington,Confirmed Victim,1082
2012,Cooke,3-Arlington,Not Confirmed,473
2012,Cooke,3-Arlington,Confirmed Victim,122
2012,Dallas,3-Arlington,Not Confirmed,18681
2012,Dallas,3-Arlington,Confirmed Victim,5107
2012,Denton,3-Arlington,Not Confirmed,3680
2012,Denton,3-Arlington,Confirmed Victim,929
2012,Ellis,3-Arlington,Not Confirmed,944
2012,Ellis,3-Arlington,Confirmed Victim,208
2012,Erath,3-Arlington,Not Confirmed,256
2012,Erath,3-Arlington,Confirmed Victim,114
2012,Fannin,3-Arlington,Not Confirmed,240
2012,Fannin,3-Arlington,Confirmed Victim,52
2012,Grayson,3-Arlington,Not Confirmed,1344
2012,Grayson,3-Arlington,Confirmed Victim,453
2012,Hood,3-Arlington,Not Confirmed,451
2012,Hood,3-Arlington,Confirmed Victim,287
2012,Hunt,3-Arlington,Not Confirmed,824
2012,Hunt,3-Arlington,Confirmed Victim,244
2012,Johnson,3-Arlington,Not Confirmed,1591
2012,Johnson,3-Arlington,Confirmed Victim,691
2012,Kaufman,3-Arlington,Not Confirmed,858
2012,Kaufman,3-Arlington,Confirmed Victim,220
2012,Navarro,3-Arlington,Not Confirmed,362
2012,Navarro,3-Arlington,Confirmed Victim,116
2012,Palo Pinto,3-Arlington,Not Confirmed,449
2012,Palo Pinto,3-Arlington,Confirmed Victim,176
2012,Parker,3-Arlington,Not Confirmed,1216
2012,Parker,3-Arlington,Confirmed Victim,267
2012,Rockwall,3-Arlington,Not Confirmed,318
2012,Rockwall,3-Arlington,Confirmed Victim,77
2012,Somervell,3-Arlington,Not Confirmed,64
2012,Somervell,3-Arlington,Confirmed Victim,28
2012,Tarrant,3-Arlington,Not Confirmed,16075
2012,Tarrant,3-Arlington,Confirmed Victim,5598
2012,Wise,3-Arlington,Not Confirmed,572
2012,Wise,3-Arlington,Confirmed Victim,159
2012,Anderson,4-Tyler,Not Confirmed,622
2012,Anderson,4-Tyler,Confirmed Victim,187
2012,Bowie,4-Tyler,Not Confirmed,1136
2012,Bowie,4-Tyler,Confirmed Victim,258
2012,Camp,4-Tyler,Not Confirmed,129
2012,Camp,4-Tyler,Confirmed Victim,32
2012,Cass,4-Tyler,Not Confirmed,402
2012,Cass,4-Tyler,Confirmed Victim,81
2012,Cherokee,4-Tyler,Not Confirmed,583
2012,Cherokee,4-Tyler,Confirmed Victim,169
2012,Delta,4-Tyler,Not Confirmed,64
2012,Delta,4-Tyler,Confirmed Victim,22
2012,Franklin,4-Tyler,Not Confirmed,95
2012,Franklin,4-Tyler,Confirmed Victim,34
2012,Gregg,4-Tyler,Not Confirmed,1158
2012,Gregg,4-Tyler,Confirmed Victim,373
2012,Harrison,4-Tyler,Not Confirmed,728
2012,Harrison,4-Tyler,Confirmed Victim,184
2012,Henderson,4-Tyler,Not Confirmed,941
2012,Henderson,4-Tyler,Confirmed Victim,161
2012,Hopkins,4-Tyler,Not Confirmed,243
2012,Hopkins,4-Tyler,Confirmed Victim,72
2012,Lamar,4-Tyler,Not Confirmed,533
2012,Lamar,4-Tyler,Confirmed Victim,128
2012,Marion,4-Tyler,Not Confirmed,205
2012,Marion,4-Tyler,Confirmed Victim,25
2012,Morris,4-Tyler,Not Confirmed,174
2012,Morris,4-Tyler,Confirmed Victim,24
2012,Panola,4-Tyler,Not Confirmed,205
2012,Panola,4-Tyler,Confirmed Victim,47
2012,Rains,4-Tyler,Not Confirmed,73
2012,Rains,4-Tyler,Confirmed Victim,15
2012,Red River,4-Tyler,Not Confirmed,108
2012,Red River,4-Tyler,Confirmed Victim,30
2012,Rusk,4-Tyler,Not Confirmed,443
2012,Rusk,4-Tyler,Confirmed Victim,144
2012,Smith,4-Tyler,Not Confirmed,2047
2012,Smith,4-Tyler,Confirmed Victim,493
2012,Titus,4-Tyler,Not Confirmed,270
2012,Titus,4-Tyler,Confirmed Victim,89
2012,Upshur,4-Tyler,Not Confirmed,449
2012,Upshur,4-Tyler,Confirmed Victim,91
2012,Van Zandt,4-Tyler,Not Confirmed,516
2012,Van Zandt,4-Tyler,Confirmed Victim,170
2012,Wood,4-Tyler,Not Confirmed,349
2012,Wood,4-Tyler,Confirmed Victim,122
2012,Angelina,5-Beaumont,Not Confirmed,872
2012,Angelina,5-Beaumont,Confirmed Victim,297
2012,Hardin,5-Beaumont,Not Confirmed,554
2012,Hardin,5-Beaumont,Confirmed Victim,134
2012,Houston,5-Beaumont,Not Confirmed,185
2012,Houston,5-Beaumont,Confirmed Victim,58
2012,Jasper,5-Beaumont,Not Confirmed,446
2012,Jasper,5-Beaumont,Confirmed Victim,111
2012,Jefferson,5-Beaumont,Not Confirmed,2522
2012,Jefferson,5-Beaumont,Confirmed Victim,661
2012,Nacogdoches,5-Beaumont,Not Confirmed,467
2012,Nacogdoches,5-Beaumont,Confirmed Victim,181
2012,Newton,5-Beaumont,Not Confirmed,116
2012,Newton,5-Beaumont,Confirmed Victim,39
2012,Orange,5-Beaumont,Not Confirmed,1180
2012,Orange,5-Beaumont,Confirmed Victim,435
2012,Polk,5-Beaumont,Not Confirmed,512
2012,Polk,5-Beaumont,Confirmed Victim,141
2012,Sabine,5-Beaumont,Not Confirmed,85
2012,Sabine,5-Beaumont,Confirmed Victim,21
2012,San Augustine,5-Beaumont,Not Confirmed,53
2012,San Augustine,5-Beaumont,Confirmed Victim,15
2012,San Jacinto,5-Beaumont,Not Confirmed,322
2012,San Jacinto,5-Beaumont,Confirmed Victim,79
2012,Shelby,5-Beaumont,Not Confirmed,202
2012,Shelby,5-Beaumont,Confirmed Victim,77
2012,Trinity,5-Beaumont,Not Confirmed,163
2012,Trinity,5-Beaumont,Confirmed Victim,78
2012,Tyler,5-Beaumont,Not Confirmed,248
2012,Tyler,5-Beaumont,Confirmed Victim,48
2012,Austin,6-Houston,Not Confirmed,139
2012,Austin,6-Houston,Confirmed Victim,34
2012,Brazoria,6-Houston,Not Confirmed,2024
2012,Brazoria,6-Houston,Confirmed Victim,448
2012,Chambers,6-Houston,Not Confirmed,241
2012,Chambers,6-Houston,Confirmed Victim,79
2012,Colorado,6-Houston,Not Confirmed,142
2012,Colorado,6-Houston,Confirmed Victim,31
2012,Fort Bend,6-Houston,Not Confirmed,2142
2012,Fort Bend,6-Houston,Confirmed Victim,535
2012,Galveston,6-Houston,Not Confirmed,2787
2012,Galveston,6-Houston,Confirmed Victim,451
2012,Harris,6-Houston,Not Confirmed,27407
2012,Harris,6-Houston,Confirmed Victim,5383
2012,Liberty,6-Houston,Not Confirmed,762
2012,Liberty,6-Houston,Confirmed Victim,303
2012,Matagorda,6-Houston,Not Confirmed,339
2012,Matagorda,6-Houston,Confirmed Victim,92
2012,Montgomery,6-Houston,Not Confirmed,3287
2012,Montgomery,6-Houston,Confirmed Victim,794
2012,Walker,6-Houston,Not Confirmed,346
2012,Walker,6-Houston,Confirmed Victim,85
2012,Waller,6-Houston,Not Confirmed,289
2012,Waller,6-Houston,Confirmed Victim,45
2012,Wharton,6-Houston,Not Confirmed,308
2012,Wharton,6-Houston,Confirmed Victim,78
2012,Bastrop,7-Austin,Not Confirmed,755
2012,Bastrop,7-Austin,Confirmed Victim,254
2012,Bell,7-Austin,Not Confirmed,3833
2012,Bell,7-Austin,Confirmed Victim,924
2012,Blanco,7-Austin,Not Confirmed,70
2012,Blanco,7-Austin,Confirmed Victim,6
2012,Bosque,7-Austin,Not Confirmed,180
2012,Bosque,7-Austin,Confirmed Victim,61
2012,Brazos,7-Austin,Not Confirmed,1299
2012,Brazos,7-Austin,Confirmed Victim,346
2012,Burleson,7-Austin,Not Confirmed,148
2012,Burleson,7-Austin,Confirmed Victim,41
2012,Burnet,7-Austin,Not Confirmed,410
2012,Burnet,7-Austin,Confirmed Victim,135
2012,Caldwell,7-Austin,Not Confirmed,368
2012,Caldwell,7-Austin,Confirmed Victim,125
2012,Coryell,7-Austin,Not Confirmed,830
2012,Coryell,7-Austin,Confirmed Victim,214
2012,Falls,7-Austin,Not Confirmed,141
2012,Falls,7-Austin,Confirmed Victim,50
2012,Fayette,7-Austin,Not Confirmed,119
2012,Fayette,7-Austin,Confirmed Victim,80
2012,Freestone,7-Austin,Not Confirmed,149
2012,Freestone,7-Austin,Confirmed Victim,38
2012,Grimes,7-Austin,Not Confirmed,193
2012,Grimes,7-Austin,Confirmed Victim,54
2012,Hamilton,7-Austin,Not Confirmed,83
2012,Hamilton,7-Austin,Confirmed Victim,19
2012,Hays,7-Austin,Not Confirmed,1124
2012,Hays,7-Austin,Confirmed Victim,315
2012,Hill,7-Austin,Not Confirmed,326
2012,Hill,7-Austin,Confirmed Victim,144
2012,Lampasas,7-Austin,Not Confirmed,209
2012,Lampasas,7-Austin,Confirmed Victim,59
2012,Lee,7-Austin,Not Confirmed,101
2012,Lee,7-Austin,Confirmed Victim,61
2012,Leon,7-Austin,Not Confirmed,178
2012,Leon,7-Austin,Confirmed Victim,62
2012,Limestone,7-Austin,Not Confirmed,226
2012,Limestone,7-Austin,Confirmed Victim,46
2012,Llano,7-Austin,Not Confirmed,150
2012,Llano,7-Austin,Confirmed Victim,50
2012,Madison,7-Austin,Not Confirmed,101
2012,Madison,7-Austin,Confirmed Victim,41
2012,McLennan,7-Austin,Not Confirmed,2616
2012,McLennan,7-Austin,Confirmed Victim,698
2012,Milam,7-Austin,Not Confirmed,252
2012,Milam,7-Austin,Confirmed Victim,107
2012,Mills,7-Austin,Not Confirmed,30
2012,Mills,7-Austin,Confirmed Victim,7
2012,Robertson,7-Austin,Not Confirmed,177
2012,Robertson,7-Austin,Confirmed Victim,68
2012,San Saba,7-Austin,Not Confirmed,66
2012,San Saba,7-Austin,Confirmed Victim,13
2012,Travis,7-Austin,Not Confirmed,10166
2012,Travis,7-Austin,Confirmed Victim,3045
2012,Washington,7-Austin,Not Confirmed,213
2012,Washington,7-Austin,Confirmed Victim,68
2012,Williamson,7-Austin,Not Confirmed,2413
2012,Williamson,7-Austin,Confirmed Victim,700
2012,Atascosa,8-San Antonio,Not Confirmed,576
2012,Atascosa,8-San Antonio,Confirmed Victim,251
2012,Bandera,8-San Antonio,Not Confirmed,156
2012,Bandera,8-San Antonio,Confirmed Victim,47
2012,Bexar,8-San Antonio,Not Confirmed,18271
2012,Bexar,8-San Antonio,Confirmed Victim,6205
2012,Calhoun,8-San Antonio,Not Confirmed,194
2012,Calhoun,8-San Antonio,Confirmed Victim,50
2012,Comal,8-San Antonio,Not Confirmed,585
2012,Comal,8-San Antonio,Confirmed Victim,421
2012,DeWitt,8-San Antonio,Not Confirmed,224
2012,DeWitt,8-San Antonio,Confirmed Victim,35
2012,Dimmit,8-San Antonio,Not Confirmed,158
2012,Dimmit,8-San Antonio,Confirmed Victim,28
2012,Edwards,8-San Antonio,Not Confirmed,23
2012,Edwards,8-San Antonio,Confirmed Victim,4
2012,Frio,8-San Antonio,Not Confirmed,258
2012,Frio,8-San Antonio,Confirmed Victim,124
2012,Gillespie,8-San Antonio,Not Confirmed,157
2012,Gillespie,8-San Antonio,Confirmed Victim,55
2012,Goliad,8-San Antonio,Not Confirmed,86
2012,Goliad,8-San Antonio,Confirmed Victim,21
2012,Gonzales,8-San Antonio,Not Confirmed,218
2012,Gonzales,8-San Antonio,Confirmed Victim,70
2012,Guadalupe,8-San Antonio,Not Confirmed,1145
2012,Guadalupe,8-San Antonio,Confirmed Victim,404
2012,Jackson,8-San Antonio,Not Confirmed,121
2012,Jackson,8-San Antonio,Confirmed Victim,29
2012,Karnes,8-San Antonio,Not Confirmed,138
2012,Karnes,8-San Antonio,Confirmed Victim,51
2012,Kendall,8-San Antonio,Not Confirmed,149
2012,Kendall,8-San Antonio,Confirmed Victim,64
2012,Kerr,8-San Antonio,Not Confirmed,458
2012,Kerr,8-San Antonio,Confirmed Victim,190
2012,Kinney,8-San Antonio,Not Confirmed,9
2012,La Salle,8-San Antonio,Not Confirmed,65
2012,La Salle,8-San Antonio,Confirmed Victim,29
2012,Lavaca,8-San Antonio,Not Confirmed,127
2012,Lavaca,8-San Antonio,Confirmed Victim,42
2012,Maverick,8-San Antonio,Not Confirmed,269
2012,Maverick,8-San Antonio,Confirmed Victim,39
2012,Medina,8-San Antonio,Not Confirmed,338
2012,Medina,8-San Antonio,Confirmed Victim,146
2012,Real,8-San Antonio,Not Confirmed,25
2012,Real,8-San Antonio,Confirmed Victim,13
2012,Uvalde,8-San Antonio,Not Confirmed,330
2012,Uvalde,8-San Antonio,Confirmed Victim,80
